tax_code,company_name,industry,province,year,revenue,cost_of_goods,operating_expenses,total_expenses,gross_profit,net_profit,tax_paid,vat_input,vat_output,num_employees,registered_capital,industry_avg_profit_margin,fraud_label
0600000571,Công ty TNHH Văn Minh Việt Nam,Sản xuất công nghiệp,TP.HCM,2022,17469155121.04,13581413554.62,2512653570.89,16094067125.52,3887741566.41,1375087995.52,248206034.32,1285319392.08,1786646613.87,22,10424582973.37,0.08,0
0100004835,DNTN Bắc Sơn Quốc tế,Công nghệ thông tin,Khánh Hòa,2022,3482642315.44,1928884664.76,519347464.32,2448232129.08,1553757650.69,1034410186.36,82801438.95,363966745.69,358212894.77,11,3048113787.85,0.15,1
1000001196,Công ty TNHH MTV Nam Việt Hà Nội,Du lịch & Khách sạn,Cần Thơ,2023,14338683890.21,10961717829.39,838403088.08,11800120917.47,3376966060.83,2538562972.75,478622610.55,1085248667.31,1395232329.27,150,14878738849.87,0.08,0
0700003155,Công ty CP Tân Phong Sài Gòn,Nông nghiệp,Nghệ An,2023,1769369420.33,1053790818.06,138445262.33,1192236080.39,715578602.27,577133339.95,116493216.7,97522831.6,178353433.15,40,413425924.43,0.05,0
0900001718,HTX Minh Đức Quốc tế,Xây dựng,Long An,2023,7005628110.09,3927698291.41,474391895.73,4402090187.13,3077929818.68,2603537922.95,553681304.42,399060673.87,689707223.55,29,5876495906.56,0.06,0
0600004198,Công ty TNHH MTV Phúc Lợi,Bất động sản,Hà Nội,2022,39801748835.5,27027305475.18,2742644823.07,29769950298.24,12774443360.32,10031798537.26,1890338149.73,2475460977.88,4166621268.3,73,27687254960.97,0.12,0
0300004557,Công ty CP Bảo An Quốc tế,Thương mại XNK,Đà Nẵng,2024,2501082693.98,1620117238.82,362168557.42,1982285796.25,880965455.16,518796897.73,111975859.78,165122499.68,256276381.32,27,11073111701.74,0.04,0
0300001223,Xí nghiệp Duy Tân,Du lịch & Khách sạn,Nghệ An,2022,46658256814.64,30018623822.63,5532359195.08,35550983017.71,16639632992.0,11107273796.92,2276022961.42,3033523008.84,4730018908.71,42,361754898.09,0.08,0
1000004774,Công ty TNHH Minh Đức,Dịch vụ tài chính,Bình Dương,2024,56494631466.67,33997755729.8,21911796193.54,55909551923.34,22496875736.87,585079543.33,38062827.82,3389208390.5,5654143499.96,45,1047170355.53,0.18,1
0900004508,Tập đoàn Liên Minh Quốc tế,Xây dựng,Bà Rịa-VT,2022,118686002786.35,80821755704.73,11903466504.11,92725222208.85,37864247081.62,25960780577.51,5396118305.3,7283503478.93,12050721085.32,36,4947962445.26,0.06,0
0500002794,Tập đoàn Bắc Sơn Miền Nam,Giáo dục & Đào tạo,Hà Nội,2024,2631692214.14,2047486642.05,132565523.92,2180052165.97,584205572.09,451640048.18,89933052.11,199703442.45,265922384.66,58,4051739918.08,0.1,0
0500004736,DNTN Quang Minh Sài Gòn,Khoáng sản & Năng lượng,Hà Nội,2024,260606173684.52,206271187445.79,25645856667.79,231917044113.58,54334986238.73,28689129570.94,6139131023.57,20853593629.39,25665907866.39,34,815009748.04,0.11,0
0400001462,DNTN Quang Minh Việt Nam,Công nghệ thông tin,Bắc Ninh,2023,47017510687.24,27894309631.86,5755517251.56,33649826883.42,19123201055.38,13367683803.82,2674185066.14,2871813324.79,4826404741.0,25,2715667048.92,0.15,0
0400003041,Công ty CP Sao Mai Sài Gòn,Công nghệ thông tin,TP.HCM,2022,6624045698.44,4726512707.75,507574547.5,5234087255.25,1897532990.68,1389958443.19,304074197.56,455471839.63,660683730.12,52,19480266134.06,0.15,0
0200002631,Công ty TNHH MTV Nam Việt Sài Gòn,Bất động sản,Long An,2023,4503396143.29,3178717121.7,295811782.35,3474528904.05,1324679021.59,1028867239.24,199473414.07,296264007.65,465707825.56,246,4244788393.33,0.12,0
0300000496,Tập đoàn Thái Bình Quốc tế,Dịch vụ tài chính,Đà Nẵng,2023,15262470524.04,10522180876.78,1186467543.71,11708648420.49,4740289647.26,3553822103.55,707337471.59,1008302801.1,1521784339.85,37,3921988612.09,0.18,0
0200000535,DNTN Việt Hùng Hà Nội,Dịch vụ tài chính,Lâm Đồng,2023,6207709986.88,3778988130.04,572354120.36,4351342250.4,2428721856.85,1856367736.48,402489472.09,366007918.2,644309698.7,24,4143051639.39,0.18,0
0800002864,DNTN Quang Minh,Vận tải & Logistics,Bắc Ninh,2024,12446042308.09,7384081355.85,875791443.9,8259872799.75,5061960952.24,4186169508.34,793163372.04,775180992.0,1261819790.1,38,4000465426.98,0.07,0
0400002842,DNTN Hòa Bình Miền Nam,Công nghệ thông tin,Cần Thơ,2024,12514290264.9,8453586218.23,1806167212.87,10259753431.1,4060704046.68,2254536833.81,451747475.81,838706724.4,1286155280.18,37,10165401462.5,0.15,0
1000000467,DNTN Phúc Lợi Việt Nam,Khoáng sản & Năng lượng,Bắc Ninh,2023,19675089813.45,11461696320.19,1143671859.44,12605368179.63,8213393493.26,7069721633.82,1278444695.8,1139809419.57,1992839720.16,5,9930645533.83,0.11,0
0600003129,Công ty TNHH Sao Mai Hà Nội,Khoáng sản & Năng lượng,Long An,2022,9734804720.72,6780809714.14,890156587.3,7670966301.44,2953995006.58,2063838419.28,408341999.01,610831352.26,1021131861.96,42,3210089832.32,0.11,0
0200001173,Xí nghiệp Sơn Hà Việt Nam,Thực phẩm & Đồ uống,Đồng Nai,2022,19125744258.33,12322275165.19,1411358825.34,13733633990.53,6803469093.14,5392110267.8,1159586696.22,1160747103.08,1946780003.82,12,7697429929.86,0.09,0
0800001099,Xí nghiệp Phú Thịnh Việt Nam,May mặc & Giầy da,Long An,2022,3152612047.3,2222098762.61,224847619.14,2446946381.75,930513284.7,705665665.56,153295333.57,223985740.48,316139438.53,111,82581670356.04,0.06,0
1000000335,Công ty CP Quang Minh,Thực phẩm & Đồ uống,Hải Phòng,2023,1786080284.43,1109763742.8,260030078.1,1369793820.9,676316541.63,416286463.53,87155542.04,113478187.17,181496000.63,161,1249029695.14,0.09,0
0300000930,Công ty CP Sơn Hà Miền Nam,Bất động sản,Lâm Đồng,2023,14267307359.48,9400934972.5,2025517832.2,11426452804.7,4866372386.98,2840854554.78,591695167.74,927758993.01,1372723593.41,82,8437605152.0,0.12,0
0100000901,Công ty TNHH Đại Phong Hà Nội,Xây dựng,Quảng Ninh,2023,161028472962.96,102581475363.9,12438615717.71,115020091081.61,58446997599.06,46008381881.35,8697635468.92,9439957703.7,15707507753.97,107,3832384853.38,0.06,0
0100001871,Công ty TNHH Đức Tín Quốc tế,Công nghệ thông tin,Lâm Đồng,2022,8868836767.01,6927092094.16,1244737878.25,8171829972.4,1941744672.85,697006794.61,147746945.05,631573217.9,852682118.53,291,1655013993.51,0.15,0
0800004676,Xí nghiệp Hòa Bình Sài Gòn,Công nghệ thông tin,Đồng Nai,2024,5341707984.32,2947129371.34,757452376.4,3704581747.74,2394578612.98,1637126236.57,351654020.68,300051988.9,517534809.98,18,6020401040.76,0.15,0
1000001894,Tập đoàn Thuận Phát Quốc tế,Nông nghiệp,Hà Nội,2023,9793907398.67,5412976970.84,754558791.15,6167535761.99,4380930427.84,3626371636.68,754808330.95,502658176.47,1015750985.81,37,2569031508.47,0.05,0
0100004095,Xí nghiệp Phú Thịnh Việt Nam,Sản xuất công nghiệp,Quảng Ninh,2024,19566800419.08,14602487968.95,2355631218.26,16958119187.21,4964312450.13,2608681231.87,503600533.05,1347453851.88,1875143692.38,335,3647493118.14,0.08,0
0400001800,Công ty TNHH Thái Bình Sài Gòn,May mặc & Giầy da,Đà Nẵng,2022,23156953660.64,14766391184.47,2358185130.93,17124576315.39,8390562476.18,6032377345.25,1302862558.13,1507731588.64,2276932291.55,36,2844036320.67,0.06,0
0600000785,Công ty TNHH MTV Tân Phong Quốc tế,Giáo dục & Đào tạo,Hà Nội,2024,3781966496.04,2208015479.71,415200245.61,2623215725.33,1573951016.33,1158750770.71,245606612.31,215661197.11,381810276.85,35,2439069534.3,0.1,0
0700004893,Công ty CP Phú Thịnh Sài Gòn,Xây dựng,TP.HCM,2023,6624017311.28,5355032323.58,788413014.61,6143445338.19,1268984987.7,480571973.09,38755240.23,559037817.67,692012236.42,5,3819862280.27,0.06,1
0100000096,Tập đoàn Bảo An Sài Gòn,Viễn thông,Bà Rịa-VT,2024,25263937944.09,17417646163.56,2140555453.55,19558201617.11,7846291780.53,5705736326.98,1159512341.96,1683601108.29,2435240672.94,7,356020980.51,0.13,0
0400004178,Xí nghiệp Minh Đức Hà Nội,Viễn thông,Quảng Ninh,2022,21872727271.57,12562816205.98,1108173835.45,13670990041.42,9309911065.59,8201737230.14,1603690856.39,1226941531.03,2196908758.79,132,2958500164.11,0.13,0
0800001969,Tập đoàn Thăng Long Hà Nội,Y tế & Dược phẩm,Nghệ An,2023,3872263818.77,2687486583.98,324957863.75,3012444447.74,1184777234.78,859819371.03,170181928.68,270119195.95,394239447.16,23,2933291384.24,0.14,0
0400004606,Xí nghiệp Bảo An Quốc tế,Bất động sản,Cần Thơ,2022,9612541545.02,6524151336.53,668671834.05,7192823170.58,3088390208.49,2419718374.45,478757547.66,631531672.01,916846421.12,65,9924090455.82,0.12,0
0900002198,DNTN Quang Minh Sài Gòn,Sản xuất công nghiệp,Cần Thơ,2022,2449346177.47,1566215621.49,184062519.12,1750278140.61,883130555.98,699068036.86,145266411.62,161383846.9,256329950.48,31,325685631.78,0.08,0
0300000029,Xí nghiệp Việt Hùng Sài Gòn,Công nghệ thông tin,Đà Nẵng,2023,6157992187.36,3769444248.45,766021155.12,4535465403.57,2388547938.91,1622526783.79,294231112.02,382360664.98,620103020.07,13,1906477773.21,0.15,0
0800004332,HTX Thuận Phát Quốc tế,Bất động sản,Bà Rịa-VT,2024,17631466759.13,10708051604.29,1806567327.75,12514618932.04,6923415154.84,5116847827.08,1084817578.19,1028211739.46,1842451126.61,9,425961425.13,0.12,0
1000000744,HTX Đông Á,Du lịch & Khách sạn,Hải Phòng,2022,21858079059.19,14706856684.68,2802794484.06,17509651168.75,7151222374.51,4348427890.45,868691581.64,1349282086.47,2100891433.68,212,1168546375.18,0.08,0
0400002757,Tập đoàn Quang Minh Sài Gòn,Khoáng sản & Năng lượng,Khánh Hòa,2024,1546589602.72,1170533497.94,92620217.17,1263153715.1,376056104.78,283435887.62,54303396.05,122456405.91,157926816.98,22,1219056584.13,0.11,0
0500003107,Tập đoàn Phú Thịnh Hà Nội,Bất động sản,Bắc Ninh,2023,4089082085.76,2999815030.98,307160501.52,3306975532.5,1089267054.78,782106553.26,151493257.54,296428711.05,393643733.75,10,2814368978.6,0.12,0
0300002654,Công ty TNHH Bảo An Miền Nam,Xây dựng,Đà Nẵng,2024,27533844829.91,15604859888.5,2183809905.66,17788669794.16,11928984941.41,9745175035.75,1921830151.99,1440041231.67,2778692953.82,214,12411219270.26,0.06,0
0100003012,Xí nghiệp Hoàng Gia Quốc tế,May mặc & Giầy da,Long An,2023,2992606653.58,1708949113.46,164007022.3,1872956135.76,1283657540.12,1119650517.82,207641026.61,162018182.48,309594586.86,82,580819343.1,0.06,0
0700003802,Tập đoàn Duy Tân Miền Nam,Sản xuất công nghiệp,Cần Thơ,2024,13371364866.85,9234054965.85,736826964.09,9970881929.94,4137309901.0,3400482936.91,681209839.29,846203508.19,1397982149.86,166,20674518947.58,0.08,0
0100002797,Công ty CP Duy Tân Sài Gòn,Xây dựng,Bắc Ninh,2022,8846236848.33,6357849157.08,848431730.33,7206280887.42,2488387691.25,1639955960.92,351465577.17,662069565.6,880332103.23,46,2513320785.39,0.06,0
0900003916,Xí nghiệp Sao Mai Quốc tế,Sản xuất công nghiệp,Hải Phòng,2023,14815301527.94,9284840484.23,1195071538.31,10479912022.54,5530461043.71,4335389505.4,837156771.62,918160067.85,1513858202.01,20,1154480862.62,0.08,0
0500000352,HTX Bảo An Hà Nội,Giáo dục & Đào tạo,Hải Phòng,2022,18079506628.97,13899167591.67,952071453.94,14851239045.6,4180339037.3,3228267583.37,653657210.91,1321994935.67,1756289455.21,7,1246840964.77,0.1,0
0200000301,Tập đoàn Duy Tân Sài Gòn,Vận tải & Logistics,Nghệ An,2022,4817214412.63,2965830426.56,320208791.09,3286039217.65,1851383986.07,1531175194.98,317819503.66,275829090.14,482423363.18,5,1021323119.46,0.07,0
0900004740,Xí nghiệp Nam Việt Quốc tế,Dịch vụ tài chính,Nghệ An,2022,14215331125.57,11272403525.75,1725241938.31,12997645464.06,2942927599.82,1217685661.51,242691062.85,1022196644.25,1352626699.95,316,2325123741.15,0.18,0
0400004542,HTX Bảo An Sài Gòn,Y tế & Dược phẩm,Cần Thơ,2022,20278355248.03,15286883765.12,1683318789.55,16970202554.67,4991471482.91,3308152693.36,708506547.18,1458630362.71,1991138248.63,110,338046669.59,0.14,0
0300000679,Công ty TNHH Phú Thịnh Việt Nam,Vận tải & Logistics,Bình Dương,2024,3773703818.63,2595683247.8,309145981.44,2904829229.24,1178020570.82,868874589.38,171141784.58,266953822.93,377084436.6,5,3896892141.67,0.07,0
0800000537,DNTN Phúc Lợi Quốc tế,Y tế & Dược phẩm,Đà Nẵng,2022,29129552257.4,21155462674.34,2227521994.67,23382984669.01,7974089583.06,5746567588.39,1085392290.9,1937128218.12,2963647330.91,36,7330269334.88,0.14,0
0900004839,Công ty TNHH Kim Long,Bất động sản,Bình Dương,2024,21108600713.38,12774796166.21,7818772619.96,20593568786.17,8333804547.17,515031927.21,27639335.34,1249964735.01,2178320537.83,19,2111118398.26,0.12,1
0800000245,DNTN Đại Phong Miền Nam,Bất động sản,Thanh Hóa,2023,12936719239.74,8412005716.81,1100539368.17,9512545084.99,4524713522.92,3424174154.75,722204909.43,776438165.17,1332892241.88,16,52952582091.45,0.12,0
0100001987,Xí nghiệp Đại Phong Sài Gòn,Dịch vụ tài chính,Lâm Đồng,2024,19785877342.76,14919063478.31,2884891260.52,17803954738.83,4866813864.45,1981922603.93,423786657.35,1415055487.58,1971069631.47,23,2700625195.04,0.18,0
1000003958,Công ty TNHH Bắc Sơn,Bất động sản,Lâm Đồng,2023,6932126244.16,4793674438.22,825376364.46,5619050802.68,2138451805.94,1313075441.49,261754483.41,462042834.73,690524804.86,10,10336055273.01,0.12,0
0200002436,Công ty CP Sao Mai Quốc tế,Công nghệ thông tin,Hà Nội,2022,1505507098.84,935119385.58,94767745.57,1029887131.16,570387713.26,475619967.68,91326961.25,85954203.29,147945225.09,123,8723958177.87,0.15,0
0600003017,HTX Kim Long Việt Nam,Xây dựng,Đà Nẵng,2023,12477970801.32,7079858302.72,1665687396.4,8745545699.12,5398112498.6,3732425102.2,707967996.83,692311503.29,1189981774.15,254,4706521587.42,0.06,0
0100002059,DNTN Văn Minh Quốc tế,Du lịch & Khách sạn,Khánh Hòa,2022,1856404947.49,1158353567.62,248243357.51,1406596925.13,698051379.87,449808022.36,95547551.81,112630948.53,192974654.57,43,2715506286.97,0.08,0
0900004518,Tập đoàn Thành Đạt Sài Gòn,Giáo dục & Đào tạo,Đà Nẵng,2023,11198330928.93,7232542981.86,856816214.08,8089359195.95,3965787947.06,3108971732.98,643599746.93,733040798.61,1138183831.66,13,4595562705.47,0.1,0
0400000954,Công ty CP Tân Phong Sài Gòn,Giáo dục & Đào tạo,Cần Thơ,2024,6739046275.69,3982794086.06,970982836.6,4953776922.66,2756252189.63,1785269353.03,362629855.96,387515932.33,694498636.07,44,10242025365.18,0.1,0
0600003352,Xí nghiệp Tiến Đạt,Giáo dục & Đào tạo,Nghệ An,2022,16947302604.13,9610609664.62,1217311984.87,10827921649.49,7336692939.51,6119380954.64,1333614832.72,942996863.4,1688864127.51,174,1441819108.49,0.1,0
0600000472,Công ty TNHH An Phát Hà Nội,Khoáng sản & Năng lượng,Cần Thơ,2024,8915793083.66,6851048435.38,719794426.49,7570842861.87,2064744648.28,1344950221.79,292585251.64,683834623.69,875258529.07,21,1268090532.05,0.11,0
1000001971,DNTN Tây Nguyên,Giáo dục & Đào tạo,Bà Rịa-VT,2023,11686333818.84,9021551161.91,1322605920.65,10344157082.56,2664782656.93,1342176736.28,286321652.45,833810974.74,1198682586.51,84,2944498763.71,0.1,0
0600001382,Công ty CP Bảo An Sài Gòn,Viễn thông,Hà Nội,2024,5248492792.7,4091981017.23,350934123.95,4442915141.18,1156511775.47,805577651.52,167130211.05,387306553.52,549148844.5,58,476387558.95,0.13,0
0900004369,DNTN Sao Mai,May mặc & Giầy da,Đà Nẵng,2024,15997982288.98,11652110500.71,1004699145.08,12656809645.78,4345871788.27,3341172643.19,679349534.54,1123433381.92,1577253937.11,5,3525965324.45,0.06,0
0900004561,HTX Tây Nguyên Sài Gòn,Sản xuất công nghiệp,Cần Thơ,2024,65897590815.77,38281023459.53,5327676592.06,43608700051.59,27616567356.24,22288890764.18,4517807610.51,3628343325.28,6698921541.92,8,104014563935.47,0.08,0
0700000336,DNTN Duy Tân Hà Nội,Viễn thông,Lâm Đồng,2024,1661518819.19,1099992281.83,128670116.13,1228662397.96,561526537.35,432856421.22,84721609.71,103732575.59,164287065.12,16,5249892514.07,0.13,0
0100002878,Công ty TNHH MTV Đông Á Sài Gòn,Xây dựng,Đà Nẵng,2022,6267038645.61,3591972922.14,883855639.21,4475828561.35,2675065723.47,1791210084.26,345827020.88,374659564.02,606138035.32,21,843804012.49,0.06,0
0500002529,Công ty TNHH Thuận Phát Quốc tế,Viễn thông,Nghệ An,2023,8699318770.09,6230035080.34,1267457575.98,7497492656.32,2469283689.75,1201826113.77,217325133.98,574557517.37,907375738.09,5,1360808819.72,0.13,0
0600001396,Công ty TNHH MTV Tiến Đạt Hà Nội,Công nghệ thông tin,Long An,2023,7239993073.93,5193691884.67,955314324.48,6149006209.15,2046301189.26,1090986864.78,216419663.05,504846044.98,755406307.42,47,3648923284.82,0.15,0
0500004984,DNTN Thuận Phát Hà Nội,Khoáng sản & Năng lượng,Nghệ An,2023,8147575078.35,5912586845.88,807429821.4,6720016667.28,2234988232.48,1427558411.07,85200421.09,863652678.44,851521252.01,13,4972343536.18,0.11,1
0800003509,Công ty TNHH MTV Thái Bình,May mặc & Giầy da,Nghệ An,2023,25113028495.43,18246003937.09,2353004103.07,20599008040.16,6867024558.33,4514020455.27,854800154.22,1804276205.93,2489911135.81,61,2960645981.71,0.06,0
1000003274,Công ty TNHH Minh Đức Hà Nội,Thương mại XNK,TP.HCM,2024,111977242969.0,74618991726.39,15528761790.89,90147753517.28,37358251242.61,21829489451.72,4125505245.89,6972289139.24,11709340732.41,7,1388111747.49,0.04,0
0100001715,DNTN Tiến Đạt,Thương mại XNK,Bắc Ninh,2022,8815602938.73,5980710419.85,725470724.47,6706181144.32,2834892518.89,2109421794.41,387232241.71,609512758.12,854867839.77,7,1854450586.92,0.04,0
0800002979,Công ty TNHH MTV Thuận Phát Việt Nam,Dịch vụ tài chính,Hải Phòng,2022,4353126001.4,3205449794.6,437018500.31,3642468294.91,1147676206.8,710657706.49,144260829.17,323266092.2,433296257.02,34,4296866075.76,0.18,0
0800003205,Công ty TNHH Bắc Sơn Miền Nam,Nông nghiệp,Cần Thơ,2022,735812719.32,533467658.95,73840163.03,607307821.97,202345060.37,128504897.35,26036445.15,48201478.13,74888366.63,37,910370031.82,0.05,0
0600002900,HTX Duy Tân,Giáo dục & Đào tạo,Hải Phòng,2022,36097011242.89,22357018648.05,4399132777.31,26756151425.36,13739992594.83,9340859817.52,1702862466.42,2064561097.73,3617298216.28,58,15227669254.37,0.1,0
0600001266,HTX Đông Á Sài Gòn,Y tế & Dược phẩm,Khánh Hòa,2024,31849224789.66,23883690839.16,3642240008.0,27525930847.16,7965533950.5,4323293942.5,807074833.43,2289806775.29,3239164905.7,62,3583646780.41,0.14,0
0900003460,Tập đoàn Sơn Hà,May mặc & Giầy da,Khánh Hòa,2023,3533447652.66,2347860443.97,392828995.84,2740689439.81,1185587208.69,792758212.85,143095105.57,211851009.51,350868949.54,111,18916935662.73,0.06,0
0500001248,Công ty CP Đại Phong Quốc tế,Du lịch & Khách sạn,Lâm Đồng,2023,3577039929.49,2681208559.39,438337879.62,3119546439.01,895831370.11,457493490.49,96387633.3,265244639.97,372159886.24,108,100715256749.75,0.08,0
